"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"78204","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",40,0.0035 
"78205","48","05901","TX","San Antonio, TX","San Antonio City (Central)",2339,1 
"78207","48","05901","TX","San Antonio, TX","San Antonio City (Central)",51705,1 
"78208","48","05901","TX","San Antonio, TX","San Antonio City (Central)",1532,0.3955 
"78208","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",2342,0.6045 
"78209","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",42448,0.9998 
"78209","48","05912","TX","San Antonio, TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410",8,0.0002 
"78210","48","05901","TX","San Antonio, TX","San Antonio City (Central)",12448,0.3771 
"78210","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",20562,0.6229 
"78211","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",29976,1 
"78212","48","05901","TX","San Antonio, TX","San Antonio City (Central)",3419,0.1279 
"78212","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",13185,0.4931 
"78212","48","05904","TX","San Antonio, TX","San Antonio City (Northwest)--Inside Loop I-410",10134,0.379 
"78213","48","05904","TX","San Antonio, TX","San Antonio City (Northwest)--Inside Loop I-410",26468,0.6521 
"78213","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",14121,0.3479 
"78214","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",16884,0.745 
"78214","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",3267,0.1441 
"78214","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",2513,0.1109 
"78215","48","05901","TX","San Antonio, TX","San Antonio City (Central)",3096,0.8496 
"78215","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",548,0.1504 
"78216","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",4494,0.1119 
"78216","48","05904","TX","San Antonio, TX","San Antonio City (Northwest)--Inside Loop I-410",7109,0.177 
"78216","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",23061,0.5741 
"78216","48","05912","TX","San Antonio, TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410",5508,0.1371 
"78217","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",1389,0.0414 
"78217","48","05912","TX","San Antonio, TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410",21420,0.6382 
"78217","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",10753,0.3204 
"78218","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",17739,0.4909 
"78218","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",18398,0.5091 
"78219","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",7280,0.441 
"78219","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",23,0.0014 
"78219","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",9206,0.5576 
"78220","48","05902","TX","San Antonio, TX","San Antonio City (Northeast)--Inside Loop I-410",8995,0.5068 
"78220","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",7610,0.4288 
"78220","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",1144,0.0645 
"78221","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",8852,0.2225 
"78221","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",20853,0.5242 
"78221","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",10074,0.2532 
"78222","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",10260,0.4099 
"78222","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",14768,0.5901 
"78223","48","05500","TX","San Antonio, TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties",523,0.0094 
"78223","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",46541,0.8355 
"78223","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",8641,0.1551 
"78224","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",15995,0.7351 
"78224","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",5764,0.2649 
"78225","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",12576,1 
"78226","48","05901","TX","San Antonio, TX","San Antonio City (Central)",152,0.0213 
"78226","48","05905","TX","San Antonio, TX","San Antonio City (West)--Inside Loop I-410",4479,0.6273 
"78226","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",2509,0.3514 
"78227","48","05905","TX","San Antonio, TX","San Antonio City (West)--Inside Loop I-410",31371,0.6733 
"78227","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",7615,0.1634 
"78227","48","05908","TX","San Antonio, TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410",7608,0.1633 
"78228","48","05901","TX","San Antonio, TX","San Antonio City (Central)",4525,0.0803 
"78228","48","05904","TX","San Antonio, TX","San Antonio City (Northwest)--Inside Loop I-410",19120,0.3392 
"78228","48","05905","TX","San Antonio, TX","San Antonio City (West)--Inside Loop I-410",32724,0.5805 
"78229","48","05904","TX","San Antonio, TX","San Antonio City (Northwest)--Inside Loop I-410",1051,0.0317 
"78229","48","05909","TX","San Antonio, TX","San Antonio (Northwest) & Leon Valley Cities",5624,0.1697 
"78229","48","05910","TX","San Antonio, TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410",26460,0.7986 
"78230","48","05904","TX","San Antonio, TX","San Antonio City (Northwest)--Inside Loop I-410",32,0.0008 
"78230","48","05910","TX","San Antonio, TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410",354,0.0084 
"78230","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",41759,0.9908 
"78231","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",8993,1 
"78232","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",8767,0.2477 
"78232","48","05912","TX","San Antonio, TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410",25999,0.7345 
"78232","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",631,0.0178 
"78233","48","05912","TX","San Antonio, TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410",2643,0.0535 
"78233","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",21557,0.436 
"78233","48","05916","TX","San Antonio, TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",25242,0.5105 
"78234","48","05902","TX","Jbsa Ft Sam Houston, TX","San Antonio City (Northeast)--Inside Loop I-410",7464,1 
"78235","48","05903","TX","San Antonio, TX","San Antonio City (Southeast)--Inside Loop I-410",2307,1 
"78236","48","05905","TX","Jbsa Lackland, TX","San Antonio City (West)--Inside Loop I-410",9755,0.9884 
"78236","48","05907","TX","Jbsa Lackland, TX","Bexar County (South)--San Antonio City (Far South)",114,0.0116 
"78237","48","05901","TX","San Antonio, TX","San Antonio City (Central)",7716,0.2142 
"78237","48","05905","TX","San Antonio, TX","San Antonio City (West)--Inside Loop I-410",28303,0.7858 
"78238","48","05905","TX","San Antonio, TX","San Antonio City (West)--Inside Loop I-410",7814,0.3004 
"78238","48","05909","TX","San Antonio, TX","San Antonio (Northwest) & Leon Valley Cities",18200,0.6996 
"78239","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",25759,0.8163 
"78239","48","05916","TX","San Antonio, TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",5795,0.1837 
"78240","48","05909","TX","San Antonio, TX","San Antonio (Northwest) & Leon Valley Cities",8434,0.1503 
"78240","48","05910","TX","San Antonio, TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410",47678,0.8497 
"78242","48","05906","TX","San Antonio, TX","San Antonio City (Southwest)--Inside Loop I-410",32270,0.9692 
"78242","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",1024,0.0308 
"78243","48","05905","TX","San Antonio, TX","San Antonio City (West)--Inside Loop I-410",235,1 
"78244","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",31014,0.8663 
"78244","48","05916","TX","San Antonio, TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",4787,0.1337 
"78245","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",30191,0.3245 
"78245","48","05908","TX","San Antonio, TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410",62840,0.6755 
"78247","48","05912","TX","San Antonio, TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410",48903,0.9612 
"78247","48","05913","TX","San Antonio, TX","San Antonio (Northeast), Kirby & Windcrest Cities",1256,0.0247 
"78247","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",717,0.0141 
"78248","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",13825,1 
"78249","48","05910","TX","San Antonio, TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410",46469,0.8153 
"78249","48","05911","TX","San Antonio, TX","San Antonio City (North)--Hollywood Park Town & Shavano Park City",10089,0.177 
"78249","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",438,0.0077 
"78250","48","05908","TX","San Antonio, TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410",3920,0.0714 
"78250","48","05909","TX","San Antonio, TX","San Antonio (Northwest) & Leon Valley Cities",50263,0.915 
"78250","48","05910","TX","San Antonio, TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410",750,0.0137 
"78251","48","05908","TX","San Antonio, TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410",51194,0.8701 
"78251","48","05909","TX","San Antonio, TX","San Antonio (Northwest) & Leon Valley Cities",6968,0.1184 
"78251","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",674,0.0115 
"78252","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",17156,1 
"78253","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",56,0.0008 
"78253","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",63059,0.947 
"78253","48","06100","TX","San Antonio, TX","Alamo Area COG (Southwest)",3474,0.0522 
"78254","48","05909","TX","San Antonio, TX","San Antonio (Northwest) & Leon Valley Cities",18974,0.2607 
"78254","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",53817,0.7393 
"78255","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",17775,1 
"78256","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",7738,0.5672 
"78256","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",5905,0.4328 
"78257","48","05914","TX","San Antonio, TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities",482,0.0396 
"78257","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",11691,0.9604 
"78258","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",51073,1 
"78259","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",15056,0.5045 
"78259","48","05916","TX","San Antonio, TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",14786,0.4955 
"78260","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",37037,1 
"78261","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",26971,1 
"78263","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",4995,1 
"78264","48","05907","TX","San Antonio, TX","Bexar County (South)--San Antonio City (Far South)",13402,0.9114 
"78264","48","06100","TX","San Antonio, TX","Alamo Area COG (Southwest)",1303,0.0886 
"78266","48","05800","TX","San Antonio, TX","Alamo Area COG (Northeast)--Comal County",5994,0.7956 
"78266","48","05915","TX","San Antonio, TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park",22,0.0029 
"78266","48","05916","TX","San Antonio, TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",1518,0.2015 
"78330","48","06601","TX","Agua Dulce, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",780,1 
"78332","48","07600","TX","Alice, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",112,0.0041 
"78332","48","07700","TX","Alice, TX","Coastal Bend COG (Central) & Willacy County",27040,0.9959 
"78336","48","06500","TX","Aransas Pass, TX","Coastal Bend COG (Northeast)",11994,0.9988 
"78336","48","06601","TX","Aransas Pass, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",15,0.0012 
"78338","48","07700","TX","Armstrong, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",50,1 
"78339","48","06601","TX","Banquete, TX (PO boxes)","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",625,1 
"78340","48","06500","TX","Bayside, TX","Coastal Bend COG (Northeast)",341,1 
"78341","48","07600","TX","Benavides, TX (PO boxes)","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",1420,1 
"78342","48","07700","TX","Ben Bolt, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",318,1 
"78343","48","06601","TX","Bishop, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",4405,1 
"78344","48","06302","TX","Bruni, TX","South Texas Development Council-Webb County (North & East)-Laredo City (Outer)",278,1 
"78347","48","06601","TX","Chapman Ranch, TX (PO boxes)","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",19,1 
"78349","48","07600","TX","Concepcion, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",325,1 
"78351","48","06601","TX","Driscoll, TX (PO boxes)","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",578,1 
"78352","48","06500","TX","Edroy, TX (PO boxes)","Coastal Bend COG (Northeast)",254,1 
"78353","48","07700","TX","Encino, TX","Coastal Bend COG (Central) & Willacy County",377,1 
"78355","48","07700","TX","Falfurrias, TX","Coastal Bend COG (Central) & Willacy County",6982,1 
"78357","48","07600","TX","Freer, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",2858,1 
"78358","48","06500","TX","Fulton, TX (PO boxes)","Coastal Bend COG (Northeast)",1137,1 
"78359","48","06500","TX","Gregory, TX (PO boxes)","Coastal Bend COG (Northeast)",1920,1 
"78360","48","07600","TX","Guerra, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",22,1 
"78361","48","07600","TX","Hebbronville, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",4842,1 
"78362","48","06500","TX","Ingleside, TX","Coastal Bend COG (Northeast)",10238,1 
"78363","48","07700","TX","Kingsville, TX","Coastal Bend COG (Central) & Willacy County",29391,1 
"78368","48","06500","TX","Mathis, TX","Coastal Bend COG (Northeast)",7659,0.8777 
"78368","48","07700","TX","Mathis, TX","Coastal Bend COG (Central) & Willacy County",1067,0.1223 
"78369","48","06302","TX","Mirando City, TX","South Texas Development Council-Webb County (North & East)-Laredo City (Outer)",249,1 
"78370","48","06500","TX","Odem, TX","Coastal Bend COG (Northeast)",4746,1 
"78371","48","06302","TX","Oilton, TX (PO boxes)","South Texas Development Council-Webb County (North & East)-Laredo City (Outer)",281,1 
"78372","48","07600","TX","Orange Grove, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",8,0.0014 
"78372","48","07700","TX","Orange Grove, TX","Coastal Bend COG (Central) & Willacy County",5542,0.9986 
"78373","48","06601","TX","Port Aransas, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",3134,1 
"78374","48","06500","TX","Portland, TX","Coastal Bend COG (Northeast)",20281,1 
"78375","48","07700","TX","Premont, TX","Coastal Bend COG (Central) & Willacy County",3109,1 
"78376","48","07600","TX","Realitos, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",307,1 
"78377","48","06500","TX","Refugio, TX","Coastal Bend COG (Northeast)",3547,1 
"78379","48","07700","TX","Riviera, TX","Coastal Bend COG (Central) & Willacy County",1624,1 
"78380","48","06601","TX","Robstown, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",23309,0.9967 
"78380","48","07700","TX","Robstown, TX","Coastal Bend COG (Central) & Willacy County",77,0.0033 
"78382","48","06500","TX","Rockport, TX","Coastal Bend COG (Northeast)",19432,1 
"78383","48","06601","TX","Sandia, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",560,0.1491 
"78383","48","07700","TX","Sandia, TX","Coastal Bend COG (Central) & Willacy County",3197,0.8509 
"78384","48","07600","TX","San Diego, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",4782,0.8459 
"78384","48","07700","TX","San Diego, TX","Coastal Bend COG (Central) & Willacy County",871,0.1541 
"78385","48","07700","TX","Sarita, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",259,1 
"78387","48","06500","TX","Sinton, TX","Coastal Bend COG (Northeast)",9936,1 
"78389","48","06500","TX","Skidmore, TX","Coastal Bend COG (Northeast)",1535,1 
"78390","48","06500","TX","Taft, TX","Coastal Bend COG (Northeast)",5447,1 
"78391","48","06500","TX","Tynan, TX","Coastal Bend COG (Northeast)",261,1 
"78393","48","06500","TX","Woodsboro, TX","Coastal Bend COG (Northeast)",2137,1 
"78401","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",41,0.0087 
"78401","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",4660,0.9913 
"78402","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",625,1 
"78404","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",15339,1 
"78405","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",14151,1 
"78406","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",1185,1 
"78407","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",1649,1 
"78408","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",7,0.0006 
"78408","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",11016,0.9994 
"78409","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",2570,1 
"78410","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",23529,0.7964 
"78410","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",6016,0.2036 
"78411","48","06603","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",16009,0.6122 
"78411","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",10141,0.3878 
"78412","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",2906,0.0749 
"78412","48","06603","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",35877,0.9251 
"78413","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",1051,0.028 
"78413","48","06603","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",35606,0.9487 
"78413","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",874,0.0233 
"78414","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",20154,0.4291 
"78414","48","06603","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",26818,0.5709 
"78415","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",2202,0.0569 
"78415","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",36520,0.9431 
"78416","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",14103,1 
"78417","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",38,0.0085 
"78417","48","06604","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",4444,0.9915 
"78418","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",31781,0.9998 
"78418","48","07700","TX","Corpus Christi, TX","Coastal Bend COG (Central) & Willacy County",6,0.0002 
"78419","48","06601","TX","Corpus Christi, TX","Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",441,1 
"78501","48","06805","TX","Mcallen, TX","Hidalgo County (Central)--McAllen City",60817,1 
"78503","48","06805","TX","Mcallen, TX","Hidalgo County (Central)--McAllen City",23604,1 
"78504","48","06804","TX","Mcallen, TX","Hidalgo County (North Central)--Edinburg City",10,0.0002 
"78504","48","06805","TX","Mcallen, TX","Hidalgo County (Central)--McAllen City",51779,0.9111 
"78504","48","06806","TX","Mcallen, TX","Hidalgo County (Southwest)--Mission City",3199,0.0563 
"78504","48","06807","TX","Mcallen, TX","Hidalgo County (North & West)",1842,0.0324 
"78516","48","06801","TX","Alamo, TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities",8802,0.2551 
"78516","48","06802","TX","Alamo, TX","Hidalgo County (East)--Alamo & Donna Cities",25149,0.7288 
"78516","48","06803","TX","Alamo, TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",555,0.0161 
"78520","48","06701","TX","Brownsville, TX","Cameron County (East)--Brownsville City (North)",8833,0.136 
"78520","48","06703","TX","Brownsville, TX","Cameron County (South)--Brownsville City (Central)",56116,0.864 
"78521","48","06701","TX","Brownsville, TX","Cameron County (East)--Brownsville City (North)",18817,0.2121 
"78521","48","06703","TX","Brownsville, TX","Cameron County (South)--Brownsville City (Central)",69891,0.7879 
"78526","48","06701","TX","Brownsville, TX","Cameron County (East)--Brownsville City (North)",31828,0.577 
"78526","48","06703","TX","Brownsville, TX","Cameron County (South)--Brownsville City (Central)",23336,0.423 
"78535","48","06702","TX","Combes, TX (PO boxes)","Cameron County (West)--Harlingen & San Benito Cities",679,1 
"78536","48","07600","TX","Delmita, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",322,1 
"78537","48","06801","TX","Donna, TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities",11292,0.2173 
"78537","48","06802","TX","Donna, TX","Hidalgo County (East)--Alamo & Donna Cities",40670,0.7827 
"78538","48","06802","TX","Edcouch, TX","Hidalgo County (East)--Alamo & Donna Cities",4479,0.3648 
"78538","48","06804","TX","Edcouch, TX","Hidalgo County (North Central)--Edinburg City",1988,0.1619 
"78538","48","06807","TX","Edcouch, TX","Hidalgo County (North & West)",5811,0.4733 
"78539","48","06804","TX","Edinburg, TX","Hidalgo County (North Central)--Edinburg City",37686,1 
"78540","48","06807","TX","Edinburg, TX (PO boxes)","Hidalgo County (North & West)",11,1 
"78541","48","06804","TX","Edinburg, TX","Hidalgo County (North Central)--Edinburg City",42618,0.8785 
"78541","48","06807","TX","Edinburg, TX","Hidalgo County (North & West)",5895,0.1215 
"78542","48","06802","TX","Edinburg, TX","Hidalgo County (East)--Alamo & Donna Cities",29209,0.3449 
"78542","48","06803","TX","Edinburg, TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",90,0.0011 
"78542","48","06804","TX","Edinburg, TX","Hidalgo County (North Central)--Edinburg City",53941,0.637 
"78542","48","06807","TX","Edinburg, TX","Hidalgo County (North & West)",1438,0.017 
"78543","48","06802","TX","Elsa, TX (PO boxes)","Hidalgo County (East)--Alamo & Donna Cities",6200,0.8228 
"78543","48","06807","TX","Elsa, TX (PO boxes)","Hidalgo County (North & West)",1335,0.1772 
"78545","48","07600","TX","Falcon Heights, TX (PO boxes)","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",762,1 
"78547","48","07600","TX","Garciasville, TX (PO boxes)","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",413,1 
"78548","48","07600","TX","Grulla, TX (PO boxes)","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",1296,1 
"78549","48","06807","TX","Hargill, TX (PO boxes)","Hidalgo County (North & West)",872,1 
"78550","48","06701","TX","Harlingen, TX","Cameron County (East)--Brownsville City (North)",158,0.0028 
"78550","48","06702","TX","Harlingen, TX","Cameron County (West)--Harlingen & San Benito Cities",55880,0.9972 
"78552","48","06702","TX","Harlingen, TX","Cameron County (West)--Harlingen & San Benito Cities",38474,1 
"78557","48","06803","TX","Hidalgo, TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",13986,1 
"78558","48","06802","TX","La Blanca, TX (PO boxes)","Hidalgo County (East)--Alamo & Donna Cities",306,0.7887 
"78558","48","06807","TX","La Blanca, TX (PO boxes)","Hidalgo County (North & West)",82,0.2113 
"78559","48","06702","TX","La Feria, TX","Cameron County (West)--Harlingen & San Benito Cities",12533,1 
"78560","48","06807","TX","La Joya, TX","Hidalgo County (North & West)",4815,1 
"78561","48","07700","TX","Lasara, TX (PO boxes)","Coastal Bend COG (Central) & Willacy County",768,1 
"78562","48","06807","TX","La Villa, TX (PO boxes)","Hidalgo County (North & West)",3081,1 
"78563","48","06807","TX","Linn, TX","Hidalgo County (North & West)",192,0.9552 
"78563","48","07600","TX","Linn, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",9,0.0448 
"78564","48","07600","TX","Lopeno, TX","South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",103,1 
"78565","48","06807","TX","Los Ebanos, TX (PO boxes)","Hidalgo County (North & West)",319,1 
"78566","48","06701","TX","Los Fresnos, TX","Cameron County (East)--Brownsville City (North)",23704,1 
"78567","48","06702","TX","Los Indios, TX (PO boxes)","Cameron County (West)--Harlingen & San Benito Cities",544,1 
"78569","48","06702","TX","Lyford, TX","Cameron County (West)--Harlingen & San Benito Cities",89,0.0233 
"78569","48","06807","TX","Lyford, TX","Hidalgo County (North & West)",98,0.0256 
"78569","48","07700","TX","Lyford, TX","Coastal Bend COG (Central) & Willacy County",3634,0.9511 
"78570","48","06801","TX","Mercedes, TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities",28412,0.8623 
